CaseID,weight,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q18_Refused,Q19,Q20,Q21,Q22,Q24,Q26,Q27,Q28,Q28_Refused,Q29_a,Q29_b,Q29_c,Q29_d,Q29_e,Q29_f,Q29_g,Q30,Q30_Refused,Q31,Q32_a,Q32_b,Q32_c,Q32_d,Q32_e,Q32_f,Q32_g,Q32_h,Q32_i,Q32_j,Q32_k,Q33,Q33_Refused,Q34,Q34_Refused,Q35_a,Q35_b,Q35_c,Q35_d,Q35_e,Q35_f,Q35_g,Q35_h,Q35_i,Q35_j,Q36,Q36_Refused,Q37_a,Q37_b,Q37_c,Q37_d,Q37_e,Q37_f,Q37_g,PARTY,PARTY_Text,PARTYLN,IDEO,TP,PPAGE,ppagect4,PPEDUC,PPEDUCAT,PPETHM,PPGENDER,PPHHHEAD,PPHHSIZE,PPHOUSE,PPINCIMP,PPMARIT,PPMSACAT,PPRENT,PPT01,PPT25,PPT612,PPT1317,PPT18OV,PPWORK
792,.6636,1,1,1,1,1,3,4,2,1,4,1,2,2,2,2,2,I no longer have trust or faith in our leaders or the president.  There is an agenda and I am not sure what it is but it is not to look out for the citizens in America.  It feels more like socialism.  America is really not a democracy and more., , ,2,2,2,2,2,2,The information will not be used for the purpose of protecting America but to ruin people or be able to have leverage over people and control them, , , , , , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2,1,2,1,2,4,not sure,1,2,3,55,3,9,2,1,2,1,3,1,17,1,1,1,0,0,0,0,3,1
793,.9032,1,2,1,3,6,6, ,6,1,4,1,1,1,1,1,4, ,99, ,1,3,3,3,3,3, , , , , , , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,1,3, ,1,2,3,47,3,10,3,1,1,1,4,1,16,1,1,1,0,0,2,0,2,2
795,1.169,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,The government (or any institution or organization) should not be allowed to access anyone's private communications or metadata without a court ordered warrant. Anything short of that is a clear violation of the Fourth Amendment protection against unreasonable searches., ,2,1,2,2,2,2,2,"Again, any searches of private information without a warrant is unconstitutional.", ,2,2,3,3,2,3,2,It has a chilling effect. I refrain from even joking about terrorism or bombing or anything along those lines. It really is quite disturbing., ,3,3,3,3,2,2,1,3,3,1,1,3,None., ,Better safe than sorry., ,2,2,2,1,2,3,2,3,2,2,Anonymous access to information should be a given in a free society., ,2,2,2,2,2,2,2,3, ,2,4,2,54,3,12,4,3,1,1,1,3,17,5,1,1,0,0,0,0,1,1
799,1.9436,1,1,2,2,6,6, ,6,1,2,1,1,1,1,1,3,"If it is for the good of the Country , I would not be that concern.", ,1,2,5,5,3,5,3, , ,5,5,4,4,4,5,4, , ,4,4,3,3,4,3,4,4,4,4,4,3,no, , , ,5,3,3,3,5,5,5,3,3,3, , ,2,2,1,1,1,1,1,2, , ,3,2,70,4,11,3,2,2,1,2,3,14,1,1,2,0,0,0,0,2,5
806,.4117,1,1,1,1,3,1,1,1,1,2,1,1,1,1,1,3, ,99,1,1,3,3,3,3,3, , ,4,4,5,4,4,4,4, , ,3,1,1,1,1,3,4,4,4,4,4,4, ,99, ,99,3,3,3,3,3,4,1,4,4,5, ,99,1,1,1,1,1,1,1,2, , ,3,2,38,2,12,4,1,2,1,3,1,13,1,1,1,0,0,1,0,2,1
807,1.1037,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,3, ,99, ,2,3,3,4,4,2, ,99, , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2,2,2,2,2,2, , ,4,2,39,2,8,1,4,1,0,5,2,17,1,1,1,1,1,1,0,2,1
813,.7495,1,1,2,3,2,1,2,3,1,2,1,1,1,1,1,4,If you are doing nothing g wrong then you should not mind your electronic items being watched, ,1,1,2,3,3,3,3,Just personal information like my phone number being shared, ,4,4,4,4,4,4,4, , ,2,3,3,3,1,3,3,3,3,3,3,3,Not made any changes, ,For risk of personal information being shared, ,3,3,3,2,3,3,3,3,3,3,Personal information being shared, ,1,1,1,1,1,1,1,2, , ,3,3,31,2,7,1,1,1,0,5,1,19,1,0,1,0,0,1,0,4,1
814,.3844,5,5,5,5,6,6, ,6,1,4,2,2,2,2,2,4,., , ,2,5,5,5,5,5, , , , , , , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,99,99,99,99,99,99,99,4,.,99,5,3,44,2,12,4,4,1,1,2,1,10,1,1,2,0,0,0,0,2,1
817,2.235,1,1,1,1,1,1,3,2,2,1,1,1,1,1,1,3, ,99,2,2,4,4,4,3,3, , ,1,2,5,2,4,2,3, ,99,2,1,2,1,1,1,2,1,1,3,1,1, ,99, ,99,3,5,5,2,4,5,1,4,5,4, ,99,1,1,1,1,1,1,1,3, ,1,3,2,27,1,9,2,4,1,1,3,3,8,4,1,2,0,0,0,0,3,1
825,1.6431,1,1,1,1,1,1,3,1,1,2,1,1,2,1,1,2,"In my opinion it is a slippery slope.   If we say it is acceptable to monitor communications from nonAmerican citizens in our country then it is only reasonable to assume that we are all being monitored in our own country.   This country was founded on the belief of individualism, but we are quickly being overtaken by 'Big Brother' handling things, that to me should be handled by the people, for the people.", ,2,2,2,2,1,2,1,"If the government decides to monitor every email to look for suspicious activity and then they perceive of something being suspicious, what is the follow up going to be arresting and holding until they take the time to prove that they are wrong?   Or just holding the arrested party until that party admits to some wrongdoing?     It all seems unreal, like in a bad movie.......but on the other hand, it could happen.", ,3,3,5,2,2,3,3,I am a military spouse.   I learned a LONG time ago how to monitor myself., ,2,3,3,3,1,1,1,1,4,4,1,3, ,99,No thank you, ,3,3,5,1,5,3,1,3,4,3,No thank you, ,1,2,2,1,1,1,2,3, ,1,3,3,54,3,10,3,1,2,1,2,1,14,1,1,3,0,0,0,0,2,7
827,2.4318,1,1,3,6,5,4,4,4,1,2,1,1,1,1,1,4,if u r not doing anything wrong why worry, ,1,1,4,4,4,4,4, , ,4,4,5,4,4,4,4, , ,2,3,3,3,3,3,3,3,3,3,3,3, ,99, , ,3,3,3,3,3,3,3,3,3,3, , ,1,1,1,1,1,1,1,2, , ,3,3,30,2,9,2,4,1,0,8,1,19,6,1,1,0,1,0,0,7,1
831,.2973,4,5,2,2,3,6, ,2,1,1,1,1,2,2,2,3,Because I have nothing to hide., ,1,1,3,3,3,3,3, , ,4,4,4,4,4,4,4, , ,2,3,3,3,3,3,3,3,3,3,3,3, ,99, , ,3,3,3,3,3,3,3,3,3,3, , ,1,2,1,1,1,2,2,99, ,99,99,3,51,3,10,3,4,2,1,4,3,5,3,1,2,1,0,0,0,3,6
833,1.0007,1,1,1,1,1,1,3,2,1,1,2,2,2,2,2,2,Our government should not be sticking their noses into our personal business. if I were to give them a reason to be watching my every move then yes those are the people that need to be watched but I do not engage in any unlawful activity and I am far far far from the person that they need to be worried about. what about my rights to privacy??? this country has lost almost all f the freedoms that are in the constitution!, ,2,2,1,1,1,1,1,as stated before I am not the one that needs to be watched but as this government goes they will sit and watch the wrong people while the real criminals keep doing their thing unnoticed. I want my freedom of speech and this government has taken that away from me!!, ,2,3,2,3,3,4,3,my landline used to be PRIVATE I could have a conversation without anyone listening ---my line is not private anymore!! Invasion of my privacy!! pretty friggin bad when the neighbors turn on their scanner and they can listen to landline conversations!! therefore I do not use the landline mush anymore at all, ,3,1,3,1,1,3,1,1,1,3,1,1, ,99,"NO one needs to know what I am talking about or looking up on the computer. we are supposed to be in the land of the free....NOT anymore and it really irritates me!! Go after the friggin criminals---the liars, the government members who are stealing from us ---the killers, the drug dealers. LEAVE the common people alone!! Use this technology to do something productive!!", ,1,4,3,1,3,4,1,4,4,1,my privacy is important to me, ,1,2,1,1,1,1,1,2, , ,3,3,46,3,11,3,1,2,1,3,1,13,1,1,1,0,0,0,1,2,6
839,.4473,1,1,1,1,3,1,4,5,1,2,1,2,2,2,2,2,"I realize the benefits monitoring citizens for the prevention of terrorism, however, in so doing it infringes on Americans' civil rights so it is difficult for me to decide if the benefits outweigh the infringement on civil liberties granted to Americans under the constitution.", ,2,1,2,2,2,2,1,invasion of privacy, ,4,4,3,3,3,5,3, ,99,4,2,2,1,2,2,3,3,3,3,3,1, ,99, ,99,2,2,2,2,2,2,2,4,4,2, ,99,1,1,1,1,1,1,1,2, , ,4,2,59,3,10,3,1,2,1,4,1,17,1,1,1,0,0,0,0,4,1
842,.2467,1,1,1,1,2,1,1,1,1,2,1,1,2,2,2,3, ,99,2,1,4,3,2,3,2, ,99,4,4,5,4,4,4,4, , ,1,3,2,3,1,3,3,3,3,3,3,3, ,99, ,99,2,2,2,1,2,1,1,3,3,3, ,99,2,2,2,2,2,2,2,2, , ,4,2,29,1,13,4,3,1,0,3,1,16,5,1,1,0,0,0,0,3,4
843,.3299,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,4,why not? I have nothing to hide., ,2,1,4,4,4,4,4, , ,4,4,4,4,4,4,4, , ,4,1,1,1,1,1,1,1,1,1,1,1,just to prevent being considered a threat or suspect in any way, ,I distrust hackers and terrorists hacking ME---not my govt., ,5,1,5,1,5,1,1,5,5,5,to encrpt my financial data from hackers, ,1,1,1,1,1,1,1,3, ,1,3,2,52,3,14,4,1,2,1,9,1,19,1,1,1,1,0,2,2,4,1
846,.7641,1,1,1,1,1,2,2,1,2,3,1,1,2,1,1,2,not crazy about my communications being monitered by the government, , ,1,2,2,2,2,2,i don't trust them, , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,1,1,2,2,2,1, , ,3,3,40,2,9,2,1,2,1,7,2,13,1,1,2,0,0,2,1,4,1
849,3.5797,1,1,1,1,3,6, ,6,2,1,2,2,2,2,2,3, ,99,2,2,5,5,5,3,5, , ,4,4,4,4,4,4,4, , ,4,3,3,3,3,3,3,3,3,3,3,3,None changes, , , ,3,3,3,3,3,3,3,3,3,3, , ,1,1,1,1,1,1,2,4,none,99,3,3,24,1,9,2,4,1,1,3,3,13,1,1,2,0,1,0,0,2,1
851,1.6672,1,1,1,2,3,5,1,4,1,3,1,2,2,2,1,99,I dont know, , ,2,4,2,2,2,3,It's not right for the government to go on peoples emails and cell phones., , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,1,1,2,1,2,2, , ,5,3,28,1,9,2,4,1,0,4,2,12,5,1,1,0,0,0,0,4,4
855,.6218,5,5,2,4,6,6, ,6,1,1,1,1,1,1,1,2,Truly I don't trust our government too much any more., ,2,2,5,5,4,5,4, , ,5,5,4,4,5,5,4, , ,4,4,4,4,4,4,4,4,4,4,4,1,I do not use any of these things  I enjoy talking on the phone or in person to people...I have nothing to say about anything
that would interest anyone except the person I am on the phone with., ,I have not changed anything., ,5,4,5,5,4,3,5,3,3,3, , ,1,1,1,1,1,1,1,1, , ,2,3,81,4,9,2,1,2,1,1,1,9,2,1,2,0,0,0,0,1,5
861,.8534,4,88,3,5,6,6, ,3,1,2,1,1,1,1,1,1,I am concerned because I believe that the government is violating the privacy of law abiding American citizens., ,1,1,4,3,3,4,2,The government could be sued for invasion of privacy by the average citizen who is not using their electronic devices for any type of criminal or terrorist activities., ,5,4,4,4,4,5,4, , ,3,4,3,3,4,3,3,3,3,3,3,3,I have nothing to hide from the government so I have not made any changes since learning about U.S. phone and internet monitoring programs., , , ,3,3,3,1,4,3,5,3,3,3,I have not changed anything because of government monitoring programs., ,1,1,1,1,1,1,1,3, ,99,3,3,71,4,12,4,2,1,1,1,3,7,5,1,2,0,0,0,0,1,5
868,.7138,1,1,1,1,1,1,3,1,1,2,1,1,2,2,2,3,"I do not like the idea of the government monitoring online activity, however if it is for the good of the country, I do not have much concern. I also do not engage in any questionable activities online so if the government was looking into my communications, I do not have anything to hide.", ,2,2,3,3,3,3,3, , ,4,4,4,4,4,4,4, , ,2,3,3,3,3,3,3,3,3,3,3,3,Have not made any changes, , , ,3,3,3,3,3,3,3,4,4,3, , ,1,1,1,1,1,2,1,3, ,2,3,2,24,1,13,4,1,2,0,3,1,19,5,1,1,0,0,0,0,3,4
869,.939,1,99,1,2,6,1,2,3,1,1,1,2,2,1,1,2,"If they monitor everything I do, when will they stop monitoring once they know I'm not a threat?", ,2,2,5,4,99,3,2,"I communicate with doctors offices and health people about my son. So if everything is monitored, than that means his personal information s being listened to. I don't agree with the continued monitoring once they know your not a terrorist.", ,5,4,1,1,1,4,1, ,99,4,4,4,4,4,3,4,4,4,4,4,4, ,99, , ,5,5,5,5,5,5,5,5,5,5, , ,1,2,2,1,1,2,1,2, , ,3,3,26,1,10,3,2,2,1,3,3,1,1,1,2,1,0,0,0,2,2
872,1.179,1,1,1,1,2,6, ,1,1,2,1,1,2,2,2,2,Because I think that ever citizen has the right to privacy especially in their own home., ,2,2,2,2,2,2,2,I am concerned about the violation of our basic rights as citizens and biases against one another that could cause unnecessary conflict. People have been conditioned to live in fear because of the media and this would just cause panic., ,4,4,4,4,4,4,4, , ,1,3,3,2,1,2,3,3,3,3,2,2, ,99,I changed them because I wanted to make sure I felt safe along with my friends and family., ,2,3,3,2,3,4,1,4,4,5,To feel safe and secure., ,1,2,2,2,2,1,2,2, , ,4,3,20,1,10,3,1,2,1,3,1,16,5,1,1,0,0,0,0,3,4
875,2.3022,6, ,2,3,6,6, ,5,2,1,1,1,1,1,1,4,the state of the world is in chaos right now and we need our government to keep us safe, ,1,1,5,4,5,5,4, , ,5,4,4,5,5,5,4, , ,4,4,4,4,4,3,4,4,4,4,3,3,"I have not changed anything, I feel confident that I am an honest person with nothing to hide", , , ,3,5,5,3,5,3,5,5,3,3, , ,1,1,1,1,1,1,1,1, , ,3,3,64,4,9,2,1,2,1,1,1,8,2,1,1,0,0,0,0,1,5
878,2.2018,1,1,1,1,1,1,2,1,2,2,1,1,1,2,2,2,Becouse u don't want the government sitting in u 24/7, ,1,1,1,2,4,3,3, ,99,4,4,4,4,4,4,4, , ,4,3,3,3,3,3,3,3,3,3,3,3, ,99, , ,3,3,3,3,3,3,3,3,3,3, , ,2,1,1,1,1,1,2,1, , ,3,3,28,1,10,3,1,2,0,3,1,11,1,1,1,0,0,0,0,3,4
882,.3597,3,6,1,2,2,6, ,2,2,2,1,1,2,1,1,1,Nobody needs to know what I am doing on line, ,2,2,1,1,1,5,1,I just don't think the gov needs to be passing judgement on things I might say on line or on my cell, ,4,4,4,4,5,5,4, , ,3,3,3,3,3,3,3,4,4,3,3,3,None, , , ,3,4,4,3,4,4,3,4,3,3, , ,1,2,1,1,1,2,1,3, ,2,3,2,59,3,9,2,1,2,1,2,4,6,1,1,1,0,0,0,0,2,6
896,.5293,1,1,1,1,1,1,2,3,2,1,1,1,1,1,1,2,Its a good way to stop terrorist before they do something horrible.  It will help protect Americans., ,1,1,3,3,3,3,3, , ,4,4,4,4,4,4,4, , ,4,3,3,3,3,3,3,3,3,3,3,3,No I haven't made any changes to anything., , , ,3,3,3,3,3,3,3,3,3,3, , ,1,1,1,1,1,1,1,1, , ,3,3,36,2,10,3,1,2,1,2,1,13,3,1,1,0,0,0,0,2,1
900,.9994,1,2,2,2,3,3,2,2,2,3,2,2,2,2,1,3, ,99, ,1,5,5,5,5,3, , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2,2,2,2,2,2, , ,5,2,46,3,9,2,2,1,0,5,1,4,1,1,2,0,0,0,1,4,4
903,1.2348,1,2,3,3,3,3,1,2,2,2,1,1,1,1,1,3,I understand why the government uses surveillance on citizens for our protection and people should know nothing is private. If they want something to be private they need to do it in person. There are also so many citizens in America that they can't get every detail about each individual., ,1,1,4,4,4,4,4, , ,3,4,4,4,4,4,4,"I was never too concerned about the government seeing what I put on social media because when I first got my Facebook my mother explained to me that everything I put on the internet cannot be erased even if deleted off the site. That means that anyone could find that information about me including future employers, so if employers can find this information about me so can the government. So, technically I did not change my ways because of government surveillance, but just the lack of overall privacy of the internet.", ,2,1,3,2,1,3,3,3,3,3,3,1, ,99,I did not change any of my behaviors or activities., ,3,3,3,3,3,3,1,3,3,2,I do not want strangers to view my profile on social media., ,1,1,1,1,2,2,2,1, , ,3,3,19,1,7,1,1,2,0,3,1,16,5,1,1,0,0,0,0,3,1
907,1.3054,1,3,1,2,1,2,2,4,1,2,2,2,2,2,2,2, ,99,1,2,2,2,2,2,2, ,99,3,3,3,3,3,3,3, ,99,2,1,2,2,2,2,3,3,3,3,3,3, ,99, ,99,5,5,5,5,5,5,5,5,5,5, , ,2,2,2,99,99,99,99,2, , ,3,2,56,3,9,2,1,1,1,2,1,6,1,0,1,0,0,0,0,2,1
908,1.3233,6, ,2,3,99,99, ,6,1,3,2,2,2,2,2,4,i do not use cell phone., , ,2,3,3,5,5,3, , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2,2,2,2,2,2, , ,99,3,24,1,9,2,2,1,0,3,1,5,5,1,2,0,0,0,0,3,7
909,.6256,1,1,1,3,1,1,3,1,2,2,1,1,1,2,2,2, ,99,1,1,2,2,2,2,2, ,99,3,3,3,3,3,3,3, ,99,2,3,3,3,3,3,3,3,3,3,3,3, ,99, , ,3,3,3,3,3,3,3,3,3,3, , ,1,2,2,1,1,1,2,2, , ,4,3,25,1,9,2,1,2,0,3,2,8,5,1,2,0,0,0,0,3,1
915,.616,6, ,6,1,5,6, ,1,1,3,1,2,2,1,1,3,government allready has too much info on all of us, , ,1,4,3,4,4,2,government doesn't need to know all about everyone, , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,1,1,1,1,1,3, ,1,2,3,64,4,9,2,1,1,1,2,1,17,1,0,1,0,0,0,0,2,1
916,.8091,99, ,99,99,99,99, ,99,99,99,99,99,99,99,99,99, ,99, ,99,99,99,99,99,99, , , , , , , , , , , ,99, , , , , , , , , , , , , , , , , , , , , , , , , , , ,99,99,99,99,99,99,99,99, ,99,99,99,35,2,10,3,4,1,1,1,3,6,5,1,2,0,0,0,0,1,1
917,.6285,3,3,1,1,1,4,2,3,1,2,1,2,2,2,2,1,makes ya think they can watch ya 24/7, ,2,2,1,1,1,1,1,it does not concern anyone but me, ,2,3,3,3,2,3,3,"not ANYONE'S business but mine, thank you. it does not concern you or the government what i may want to communicate with my friends", ,4,3,3,3,3,3,1,4,3,1,2,3,no, ,things said privately between two people almost always contains some kind of damaging remarks if found out by 1+ others. the leak never needs to get started. it should only go beyond the two or through the two, ,5,5,5,5,5,2,3,4,4,4, ,99,2,2,2,2,2,2,2,3, ,2,3,3,41,2,9,2,1,2,1,3,3,9,6,1,2,0,0,0,1,2,1
919,2.1611,1,1,1,1,6,3,2,1,1,2,1,1,1,1,1,4,"If it is done in order to protect the country and its citizens, I don't have a problem bevaude I have nothing to hide", ,2,2,5,3,3,3,3, , ,5,4,4,4,4,4,4, , ,1,4,4,4,4,4,3,3,3,3,3,3,R, , , ,3,3,3,3,3,3,5,4,3,3, , ,1,1,1,1,1,1,1,2, , ,3,1,39,2,10,3,2,1,1,4,1,10,1,1,2,0,0,1,1,2,1
920,2.0975,1,1,2,1,1,1,1,4,1,4,1,1,1,1,1,3, ,99, ,1,4,4,4,4,4, , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,1,3, ,99,3,3,48,3,9,2,1,2,1,2,1,12,1,1,1,0,0,0,0,2,1
922,1.286,3,6,3,6,6,6, ,6,2,2,1,1,1,1,1,3,during world war 2 our mail was censored you don/t know who you can trust, ,1,1,4,4,4,4,4, , ,5,5,4,4,4,4,4, , ,4,4,4,4,4,4,4,4,4,4,4,4, ,99, , ,5,5,5,5,5,5,5,5,5,5, , ,1,1,1,1,1,1,1,2, , ,3,3,87,4,9,2,1,2,1,1,1,8,2,1,1,0,0,0,0,1,5
928,.4107,1,1,3,2,3,2,3,3,1,2,1,1,1,1,1,3,"if it helps keep me safe, i am good with it.", ,1,1,3,3,3,3,3, , ,4,4,4,4,4,4,4, , ,4,3,3,3,3,3,3,3,3,3,3,3,no changes, , , ,3,3,3,3,3,4,3,3,4,3, , ,1,1,1,1,1,1,1,2, , ,3,3,44,2,9,2,2,1,1,3,3,10,5,1,1,0,0,0,0,3,1
930,1.1893,3,3,1,4,99,6, ,4,1,1,1,2,2,2,2,1,not sure, ,2,2,1,1,1,1,1,fraud, ,1,1,1,1,1,1,1,personal rights, ,1,1,1,1,1,1,4,4,4,4,4,4,none, ,none, ,5,5,5,5,5,5,5,5,5,5, , ,2,2,2,2,2,2,2,3, ,2,3,3,34,2,1,1,3,2,0,1,4,10,5,1,2,0,0,0,0,1,3
931,1.2094,1,1,1,1,1,2,2,3,2,2,1,1,1,1,1,3,"If the technology exists, the bad guys are using it.  Our government might as well be doing it also.", ,1,1,3,3,3,3,3, , ,4,4,4,4,4,4,4, , ,2,3,3,3,3,3,3,3,3,3,3,3, ,99, , ,3,3,3,3,3,3,3,3,3,3, , ,1,1,1,1,1,1,1,2, , ,4,2,60,4,10,3,1,2,0,2,1,11,6,1,1,0,0,0,0,2,1
932,.8705,1,1,1,1,4,1,2,1,1,1,2,1,2,2,2,2,What happened to privacy?, ,2,2,1,2,2,2,2,No privacy if the government is monitoring that much, ,4,4,4,4,4,4,4, , ,4,3,3,3,3,3,3,3,3,3,3,3, ,99, , ,3,3,3,3,4,3,3,3,3,3, , ,1,1,1,1,1,1,1,2, , ,3,2,48,3,11,3,1,2,0,3,1,14,5,1,1,0,0,0,0,3,1
935,1.2963,1,1,1,3,3,1,3,3,2,2,1,2,2,2,2,2,those who haven't been proven guilty should not be treated like they are guilty., ,2,2,2,2,2,2,2,I don't think the government is using it's power in a law abiding way. I think there is not enough protecting citizens from internet hacking and surveillance.  There is not a balance that is needed with laws and constitution regarding internet and computer privacy., ,4,4,4,4,4,4,4, , ,3,1,2,1,2,4,1,1,2,1,2,1, ,99,"I didn't change much, I have always been trying to be safe about my information on the internet. I make sure my settings are set the best I can to protect myself.", ,1,4,2,1,1,2,1,4,4,3, ,99,1,1,2,2,2,2,2,3, ,2,4,99,21,1,9,2,1,2,1,2,3,10,6,1,2,0,0,0,0,2,1
937,1.5529,1,1,1,3,1,2,2,3,2,2,1,1,2,2,1,3,Not their business to keep track of ordinary citizens, ,2,2,3,3,3,3,3, , ,3,3,3,3,3,3,3, ,99,2,3,3,3,3,3,3,3,3,3,3,3, ,99, , ,3,3,3,3,3,3,3,3,3,3, , ,1,1,2,2,2,2,2,2, , ,4,3,26,1,10,3,1,1,0,2,1,9,5,0,1,0,0,0,0,2,1
939,.3034,1,1,1,1,1,1,2,2,2,2,1,1,2,2,1,3,If you are not doing anything wrong you have nothing to worry about, ,1,1,3,3,3,3,3, , ,4,4,5,4,4,4,4, , ,3,3,3,3,3,3,3,3,3,3,3,3,N/A, , , ,3,3,3,3,4,3,3,4,3,3, , ,1,1,1,1,1,2,2,3, ,2,4,3,43,2,9,2,1,2,1,1,1,4,2,1,1,0,0,0,0,1,1
940,.8107,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,4, ,99,2,1,4,4,4,4,4, , ,4,4,4,4,4,4,4, , ,3,3,3,3,99,3,3,3,3,3,3,3, ,99, , ,3,3,3,2,4,3,3,4,4,3, ,99,1,1,1,1,1,1,1,2, , ,4,2,64,4,9,2,1,2,1,3,1,10,1,1,1,0,0,0,0,3,5
941,.6337,4,6,3,3,5,6, ,5,1,2,1,2,2,2,2,2,It is not for the government to monitor people's private communications, ,2,1,3,3,3,4,3, , ,4,4,4,4,4,4,4, , ,2,3,3,3,3,3,3,3,3,3,3,3,no changes, , , ,3,4,4,3,4,4,3,4,4,4, , ,1,2,1,1,2,2,2,2, , ,4,2,81,4,9,2,1,2,1,2,2,4,2,1,1,0,0,0,0,2,5
944,1.7769,1,1,1,1,1,1,4,2,2,1,2,2,2,2,2,2,"They won't only monitor, but use the info for their own purpose.", ,2,1,2,2,1,2,1,"My life should be off limits to the government in certain areas.  There is no reason the govt needs to monitor my emails to my friends about our plans for dinner, work, vacation, etc.", ,2,3,4,4,4,2,2,Because the govt is probably monitoring key words and phrases and could use them against totally innocent citizens., ,2,2,3,1,2,2,1,1,3,2,1,2, ,99,I don't want to turn into a statistic that would be used to show the current administration in a favorable light., ,3,3,3,2,3,3,1,3,3,3, ,99,2,2,2,2,2,2,2,1, , ,2,3,50,3,12,4,1,2,1,2,1,17,1,1,1,0,0,0,0,2,1
946,.7765,1,1,1,1,2,2,3,2,2,2,1,1,1,1,1,3,not concerned, ,1,1,4,4,2,4,2,"I feel that monitoring browsing patterns, app activity and public information shared on sites like facebook is much less invasive and totally different than monitoring personal phone and  email content.  I have nothing to hide but I still would not want this kind of ""eaves dropping"" done on me. However, I would hope that if the government does this kind of monitoring that they have cause to suspect a threat and they are doing it for our protection.", ,3,3,5,1,1,3,1, ,99,3,3,3,3,3,3,3,3,3,3,3,3, ,99, , ,4,4,4,1,4,4,1,4,4,4, ,99,1,1,1,1,1,1,2,1, , ,3,3,31,2,12,4,1,1,1,2,1,16,1,1,1,0,0,0,0,2,1
948,.7447,6, ,3,1,6,6, ,3,1,1,1,1,1,1,1,1,"absolut power is very much a danger,as this policey is in all things for all of us! BIG brother is watching !!!!", ,2,1,5,4,5,5,4, , ,5,4,4,5,5,5,4, , ,2,3,4,4,4,3,1,4,4,3,3,3, ,99,"certain words mean different things,since 9/11.", ,3,3,5,3,3,3,5,5,5,3, , ,1,1,1,2,1,2,2,2, , ,4,2,63,4,10,3,1,1,1,1,3,4,3,1,2,0,0,0,0,1,6
949,.2876,1,1,1,1,3,1,1,1,1,1,1,2,2,1,1,2,I'm guess I'm not very concerned because cyber surveillance seems to be a fairly new topic., ,2,2,3,3,3,3,3, , ,4,4,5,4,4,4,4, , ,1,3,3,3,3,3,3,3,3,3,3,3, ,99, , ,3,3,3,3,3,3,3,3,3,3, , ,1,2,2,2,2,2,2,2, , ,4,2,44,2,12,4,1,1,1,4,1,19,1,1,1,0,0,2,0,2,1
950,.8415,2,3,2,3,6,6, ,6,1,1,1,1,2,2,1,2,True oversight may fall short, ,2,1,2,2,2,2,2,Abuse, ,5,5,4,4,4,5,4, , ,3,4,4,4,4,4,4,4,4,4,4,4, ,99, , ,5,5,5,5,5,5,5,5,5,5, , ,1,2,1,1,1,2,1,3, ,2,3,2,47,3,9,2,1,1,1,2,1,14,1,1,1,0,0,0,0,2,1
952,.6219,1,4,3,1,6,5,3,4,1,3,1,2,2,2,1,2, ,99, ,1,2,2,3,3,3,privacey/      but    nothing   to  hide, , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,2,2,2,2,2,3, ,1,2,3,60,4,9,2,1,2,1,2,2,10,3,1,1,0,0,0,0,2,1
955,.1149,1,88,1,1,6,6, ,1,1,2,1,1,1,1,2,3,"i'm not concerned at all. i think the government is supposed to protect it's people. we live in a very dangerous world today. if the government beleives that by surveillance of data and electronic communications they can keep the american people safe, so be it.", ,1,1,4,3,2,2,1, ,99,4,4,4,4,4,4,4, , ,2,4,4,4,4,3,3,3,3,3,3,3, ,99, , ,3,4,4,3,4,4,5,3,3,3, , ,1,1,1,1,1,2,2,2, , ,3,3,44,2,9,2,1,2,1,6,3,7,1,1,2,0,0,0,1,5,1
956,1.9997,1,2,1,3,6,4,3,4,1,2,1,1,1,1,1,3, ,99,1,1,5,3,3,4,3, , ,5,4,4,4,4,4,4, , ,3,4,4,4,4,3,3,3,3,3,3,3, ,99, , ,4,4,4,4,4,4,5,4,4,4, , ,1,2,1,1,1,1,1,1, , ,4,3,53,3,8,1,1,2,1,2,1,11,1,1,1,0,0,0,0,2,1
